,Duration,Magnitude,%_users,Outflow_drought_min,Outflow_10th,%_users_36,Magnitude_36,%_users_37,Magnitude_37,%_users_38,Magnitude_38,%_users_39,Magnitude_39,%_users_45,Magnitude_45,%_users_50,Magnitude_50,%_users_51,Magnitude_51,%_users_52,Magnitude_52,%_users_53,Magnitude_53,%_users_70,Magnitude_70,%_users_72,Magnitude_72,Classification
270,0,9.0,57.0,20977.7645319918,25060.18717492499,36.0,3.0,33.0,3.0,45.0,5.0,56.0,9.0,61.0,10.0,66.0,9.0,58.0,5.0,20.0,1.0,56.0,12.0,80.0,14.0,89.0,20.0,Encompassing
271,0,5.0,45.0,31439.907996268204,37495.91854125025,21.0,1.0,8.0,1.0,25.0,3.0,36.0,6.0,52.0,6.0,62.0,4.0,53.0,1.0,20.0,0.0,56.0,8.0,70.0,7.0,77.0,12.0,Paleo
272,0,5.0,51.0,37283.88203304481,40800.05240631927,25.0,1.0,21.0,1.0,37.0,3.0,40.0,6.0,58.0,6.0,62.0,5.0,49.0,2.0,20.0,0.0,61.0,9.0,80.0,7.0,91.0,12.0,Paleo
273,0,5.0,54.0,36230.090161223394,40022.82146244671,25.0,1.0,25.0,1.0,43.0,3.0,48.0,6.0,58.0,7.0,66.0,4.0,56.0,2.0,20.0,0.0,61.0,8.0,80.0,8.0,85.0,13.0,Encompassing
274,0,5.0,50.0,32359.735110236987,38693.14510409558,21.0,1.0,12.0,1.0,38.0,3.0,44.0,6.0,58.0,7.0,62.0,5.0,56.0,2.0,20.0,0.0,56.0,8.0,80.0,9.0,81.0,13.0,Paleo
275,0,5.0,42.0,34184.84905471623,40781.76603863427,21.0,1.0,8.0,1.0,28.0,3.0,36.0,6.0,48.0,5.0,55.0,4.0,44.0,2.0,20.0,0.0,61.0,8.0,60.0,7.0,72.0,13.0,Paleo
276,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Paleo
277,0,5.0,48.0,30371.532669125405,37078.04229070618,25.0,1.0,12.0,1.0,32.0,3.0,44.0,6.0,58.0,7.0,66.0,4.0,49.0,2.0,20.0,0.0,56.0,8.0,70.0,7.0,83.0,14.0,Encompassing
278,0,4.0,41.0,37659.51301211701,43640.13191600125,21.0,0.0,8.0,1.0,22.0,3.0,36.0,5.0,52.0,6.0,55.0,4.0,44.0,1.0,0.0,0.0,56.0,7.0,60.0,7.0,74.0,10.0,Paleo
279,0,5.0,43.0,34717.60957984501,41315.66506746443,21.0,1.0,8.0,1.0,30.0,3.0,36.0,5.0,48.0,6.0,59.0,4.0,44.0,1.0,20.0,0.0,61.0,8.0,60.0,7.0,74.0,11.0,Paleo
280,0,5.0,49.0,32011.48249319758,37396.16514120971,21.0,1.0,12.0,1.0,36.0,3.0,44.0,6.0,52.0,7.0,59.0,4.0,58.0,1.0,20.0,0.0,61.0,8.0,80.0,7.0,81.0,12.0,Encompassing
281,0,0.0,0.0,0.0,47873.14147082746,,,,,,,,,,,,,,,,,,,,,,,History
282,0,4.0,40.0,35660.31901468559,39366.40167320795,21.0,0.0,12.0,1.0,21.0,2.0,44.0,6.0,48.0,5.0,52.0,3.0,35.0,1.0,0.0,0.0,61.0,7.0,60.0,6.0,74.0,11.0,Paleo
283,0,4.0,36.0,39703.5144694152,42955.18465308481,14.0,0.0,8.0,1.0,20.0,2.0,40.0,6.0,52.0,5.0,38.0,3.0,28.0,1.0,0.0,0.0,39.0,7.0,60.0,5.0,74.0,12.0,Paleo
284,0,4.0,51.0,38765.31834448081,43755.26535390959,36.0,1.0,17.0,1.0,37.0,3.0,36.0,5.0,55.0,6.0,66.0,5.0,58.0,2.0,20.0,1.0,56.0,8.0,80.0,8.0,79.0,9.0,Paleo
285,0,4.0,45.0,37455.2706287094,41139.947197378206,14.0,0.0,8.0,1.0,26.0,3.0,40.0,6.0,52.0,5.0,62.0,3.0,49.0,1.0,20.0,0.0,61.0,7.0,80.0,7.0,77.0,12.0,Paleo
286,0,4.0,40.0,32079.6459309474,42418.31046615298,18.0,0.0,8.0,1.0,24.0,3.0,40.0,5.0,48.0,6.0,55.0,3.0,37.0,1.0,20.0,0.0,50.0,7.0,60.0,6.0,72.0,11.0,Paleo
287,0,4.0,44.0,37491.15878168041,41407.19657121891,18.0,0.0,12.0,1.0,28.0,3.0,36.0,6.0,52.0,6.0,62.0,3.0,42.0,1.0,20.0,0.0,56.0,8.0,80.0,6.0,79.0,11.0,Paleo
288,0,5.0,46.0,37638.69183933301,40498.52580673837,21.0,0.0,8.0,1.0,33.0,3.0,36.0,6.0,52.0,7.0,62.0,4.0,49.0,1.0,20.0,0.0,61.0,8.0,60.0,6.0,79.0,12.0,Encompassing
289,0,5.0,53.0,35821.7090068794,39492.17561851586,29.0,1.0,21.0,1.0,38.0,3.0,40.0,7.0,58.0,6.0,66.0,4.0,56.0,2.0,20.0,0.0,61.0,8.0,80.0,7.0,91.0,12.0,Paleo
290,0,0.0,0.0,0.0,46794.229002059976,,,,,,,,,,,,,,,,,,,,,,,History
291,0,14.0,64.0,11252.6301436608,14822.437732919154,57.0,7.0,54.0,4.0,47.0,9.0,60.0,12.0,61.0,15.0,76.0,16.0,65.0,12.0,20.0,2.0,67.0,17.0,80.0,23.0,89.0,30.0,Encompassing
292,0,16.0,66.0,7202.9712442992,10824.9696687828,68.0,8.0,54.0,5.0,50.0,10.0,60.0,13.0,65.0,15.0,76.0,17.0,65.0,14.0,20.0,2.0,67.0,18.0,80.0,24.0,91.0,32.0,Encompassing
293,0,15.0,65.0,8991.412541382597,14386.778128568156,68.0,7.0,50.0,5.0,50.0,9.0,60.0,13.0,61.0,14.0,79.0,17.0,63.0,13.0,20.0,2.0,67.0,18.0,80.0,23.0,89.0,31.0,Encompassing
294,0,15.0,66.0,9231.2149716024,12109.407342029881,75.0,7.0,50.0,5.0,50.0,10.0,60.0,13.0,61.0,15.0,83.0,17.0,72.0,13.0,20.0,2.0,61.0,18.0,80.0,25.0,89.0,33.0,Encompassing
295,0,13.0,62.0,10648.443621421198,12872.114777796482,57.0,6.0,46.0,4.0,45.0,9.0,60.0,12.0,61.0,13.0,76.0,14.0,63.0,11.0,20.0,2.0,61.0,16.0,80.0,21.0,89.0,28.0,Encompassing
296,0,14.0,63.0,10335.429112444202,13771.750781484723,57.0,6.0,50.0,4.0,46.0,9.0,56.0,12.0,61.0,13.0,76.0,15.0,65.0,12.0,20.0,2.0,67.0,17.0,80.0,23.0,89.0,30.0,Encompassing
297,0,15.0,61.0,7686.737872332002,11932.97997321228,46.0,7.0,50.0,5.0,46.0,10.0,60.0,13.0,61.0,15.0,76.0,17.0,60.0,14.0,20.0,2.0,56.0,18.0,80.0,24.0,89.0,32.0,Encompassing
298,0,17.0,63.0,7996.535460774614,8508.740505099135,50.0,8.0,46.0,5.0,49.0,11.0,60.0,15.0,61.0,16.0,76.0,19.0,63.0,16.0,20.0,2.0,67.0,20.0,80.0,27.0,91.0,35.0,Encompassing
299,0,16.0,63.0,10029.526859526006,11145.081385340649,54.0,8.0,50.0,5.0,47.0,10.0,60.0,14.0,61.0,16.0,76.0,18.0,63.0,15.0,20.0,2.0,67.0,19.0,80.0,26.0,89.0,34.0,Encompassing
300,0,16.0,66.0,10491.666851159407,13081.975424106724,68.0,8.0,50.0,5.0,51.0,10.0,60.0,14.0,61.0,15.0,79.0,18.0,70.0,15.0,20.0,2.0,67.0,18.0,80.0,26.0,89.0,34.0,Encompassing
301,0,0.0,0.0,0.0,53810.191083875776,,,,,,,,,,,,,,,,,,,,,,,History
302,0,6.0,51.0,42968.9762130906,52330.24259818693,29.0,2.0,21.0,2.0,41.0,5.0,32.0,5.0,58.0,10.0,66.0,7.0,56.0,4.0,20.0,1.0,56.0,9.0,80.0,12.0,81.0,11.0,History
303,0,0.0,0.0,0.0,50750.90162923226,,,,,,,,,,,,,,,,,,,,,,,History
304,0,0.0,0.0,0.0,51000.5363895762,,,,,,,,,,,,,,,,,,,,,,,History
305,0,0.0,0.0,0.0,49300.93785261964,,,,,,,,,,,,,,,,,,,,,,,History
306,0,5.0,42.0,41725.97563404,51586.85864160274,18.0,0.0,8.0,1.0,26.0,3.0,40.0,6.0,52.0,7.0,55.0,4.0,37.0,1.0,20.0,0.0,61.0,8.0,60.0,7.0,77.0,15.0,History
307,0,0.0,0.0,0.0,53868.307812364554,,,,,,,,,,,,,,,,,,,,,,,History
308,0,0.0,0.0,0.0,54861.64279402621,,,,,,,,,,,,,,,,,,,,,,,History
309,0,6.0,56.0,44507.86563980701,55697.85439704026,57.0,2.0,33.0,2.0,42.0,4.0,36.0,6.0,58.0,8.0,66.0,7.0,58.0,3.0,20.0,1.0,56.0,9.0,80.0,11.0,87.0,12.0,History
310,0,9.0,57.0,28816.686921844208,48774.8975830336,39.0,3.0,46.0,3.0,45.0,5.0,48.0,8.0,58.0,10.0,72.0,9.0,60.0,5.0,20.0,1.0,56.0,11.0,80.0,14.0,83.0,20.0,History
311,0,6.0,50.0,24070.652303992814,28436.612201239328,25.0,1.0,17.0,2.0,38.0,3.0,40.0,8.0,58.0,8.0,62.0,5.0,53.0,2.0,20.0,0.0,61.0,9.0,80.0,11.0,81.0,16.0,Encompassing
312,0,6.0,47.0,25827.94201821717,27138.811972956453,21.0,1.0,12.0,2.0,36.0,3.0,40.0,8.0,52.0,8.0,62.0,5.0,44.0,2.0,20.0,0.0,56.0,10.0,70.0,10.0,83.0,17.0,Encompassing
313,0,6.0,51.0,25094.2830788406,29547.072200523602,25.0,1.0,17.0,2.0,37.0,4.0,40.0,8.0,58.0,9.0,66.0,5.0,58.0,2.0,20.0,0.0,61.0,10.0,80.0,10.0,81.0,17.0,Encompassing
314,0,6.0,49.0,21756.868641325804,28452.48415164902,21.0,1.0,21.0,2.0,37.0,4.0,36.0,7.0,52.0,8.0,62.0,5.0,51.0,2.0,20.0,0.0,61.0,9.0,80.0,10.0,81.0,16.0,Encompassing
315,0,7.0,60.0,24681.26526641038,26675.2840676017,46.0,1.0,54.0,2.0,46.0,4.0,52.0,8.0,58.0,8.0,66.0,6.0,63.0,3.0,20.0,0.0,61.0,10.0,80.0,11.0,87.0,19.0,Encompassing
316,0,6.0,50.0,25458.531487862398,28680.724170171954,25.0,1.0,12.0,1.0,32.0,3.0,40.0,7.0,58.0,8.0,62.0,5.0,56.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,85.0,15.0,Encompassing
317,0,6.0,52.0,28248.3009753678,30915.662196004807,25.0,1.0,25.0,1.0,39.0,3.0,48.0,7.0,58.0,7.0,66.0,5.0,56.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,81.0,14.0,Encompassing
318,0,6.0,52.0,24844.889094143982,27189.948427939045,29.0,1.0,17.0,2.0,36.0,4.0,52.0,8.0,58.0,8.0,66.0,5.0,58.0,2.0,20.0,0.0,61.0,9.0,80.0,10.0,81.0,17.0,Encompassing
319,0,6.0,50.0,28124.604953500195,30197.59495997292,21.0,1.0,17.0,2.0,38.0,3.0,40.0,7.0,58.0,7.0,62.0,5.0,53.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,81.0,15.0,Encompassing
320,0,6.0,53.0,25311.005831100625,29058.787328657418,21.0,1.0,21.0,2.0,41.0,3.0,48.0,7.0,58.0,8.0,66.0,5.0,58.0,2.0,20.0,0.0,61.0,9.0,80.0,10.0,83.0,16.0,Encompassing
321,0,0.0,0.0,0.0,51605.44375857973,,,,,,,,,,,,,,,,,,,,,,,History
322,0,0.0,0.0,0.0,55861.48735253919,,,,,,,,,,,,,,,,,,,,,,,History
323,0,7.0,48.0,46672.1907797316,51071.508465384555,25.0,2.0,21.0,2.0,32.0,4.0,48.0,7.0,58.0,9.0,62.0,7.0,47.0,3.0,20.0,1.0,56.0,9.0,80.0,9.0,79.0,16.0,History
324,0,0.0,0.0,0.0,52952.072597397404,,,,,,,,,,,,,,,,,,,,,,,History
325,0,6.0,46.0,39415.28060980021,50845.35574476363,25.0,1.0,21.0,2.0,28.0,3.0,36.0,8.0,48.0,8.0,59.0,6.0,49.0,2.0,20.0,0.0,67.0,10.0,70.0,9.0,77.0,16.0,History
326,0,0.0,0.0,0.0,51740.57884396416,,,,,,,,,,,,,,,,,,,,,,,History
327,0,0.0,0.0,0.0,55290.15338456078,,,,,,,,,,,,,,,,,,,,,,,History
328,0,5.0,47.0,38133.076278700195,44507.143559561286,25.0,1.0,12.0,1.0,32.0,3.0,36.0,6.0,52.0,7.0,62.0,5.0,47.0,2.0,20.0,0.0,61.0,8.0,80.0,8.0,83.0,14.0,Paleo
329,0,0.0,0.0,0.0,51626.49435897848,,,,,,,,,,,,,,,,,,,,,,,History
330,0,0.0,0.0,0.0,50803.7410291879,,,,,,,,,,,,,,,,,,,,,,,History
331,0,5.0,40.0,29575.24862528101,32483.270779470608,18.0,0.0,8.0,1.0,21.0,3.0,40.0,6.0,48.0,6.0,55.0,3.0,37.0,1.0,0.0,0.0,56.0,8.0,60.0,6.0,75.0,12.0,Encompassing
332,0,4.0,40.0,33030.83925360838,35553.40574618877,21.0,0.0,8.0,1.0,22.0,2.0,40.0,6.0,52.0,5.0,55.0,3.0,33.0,1.0,0.0,0.0,50.0,7.0,60.0,6.0,77.0,12.0,Encompassing
333,0,5.0,49.0,30745.3245268338,33929.54545871581,36.0,1.0,12.0,1.0,33.0,3.0,40.0,7.0,58.0,6.0,62.0,4.0,49.0,1.0,20.0,0.0,56.0,8.0,70.0,7.0,81.0,12.0,Encompassing
334,0,4.0,44.0,34347.29984125799,37468.78514870292,21.0,0.0,8.0,1.0,24.0,2.0,40.0,6.0,52.0,5.0,66.0,3.0,49.0,1.0,20.0,0.0,61.0,7.0,80.0,5.0,74.0,10.0,Encompassing
335,0,4.0,44.0,32425.816430708408,35922.39639933888,21.0,1.0,8.0,1.0,24.0,3.0,44.0,6.0,52.0,6.0,62.0,3.0,44.0,1.0,20.0,0.0,61.0,8.0,70.0,7.0,77.0,11.0,Encompassing
336,0,5.0,49.0,28639.455322892987,31219.17026074919,21.0,1.0,12.0,1.0,32.0,3.0,44.0,6.0,55.0,7.0,62.0,4.0,58.0,1.0,20.0,0.0,61.0,8.0,70.0,7.0,81.0,12.0,Encompassing
337,0,4.0,42.0,33182.98306622944,36595.37839540262,18.0,1.0,8.0,1.0,24.0,2.0,44.0,6.0,52.0,6.0,62.0,3.0,35.0,1.0,0.0,0.0,56.0,7.0,60.0,6.0,77.0,11.0,Encompassing
338,0,4.0,42.0,31035.069401653822,34945.81826793026,21.0,0.0,8.0,1.0,26.0,3.0,36.0,6.0,52.0,6.0,52.0,3.0,44.0,1.0,0.0,0.0,56.0,7.0,60.0,6.0,77.0,12.0,Encompassing
339,0,4.0,42.0,33158.34550075618,34820.451371616335,21.0,1.0,8.0,1.0,25.0,2.0,40.0,6.0,52.0,5.0,62.0,3.0,33.0,1.0,20.0,0.0,56.0,8.0,60.0,6.0,77.0,11.0,Encompassing
340,0,5.0,48.0,30444.998845133396,32925.84256913244,21.0,1.0,12.0,1.0,32.0,3.0,40.0,7.0,58.0,7.0,62.0,3.0,51.0,1.0,20.0,0.0,56.0,8.0,80.0,7.0,81.0,13.0,Encompassing
341,0,5.0,45.0,36655.526668415994,42375.1225678896,21.0,1.0,12.0,1.0,28.0,3.0,36.0,7.0,52.0,6.0,62.0,5.0,51.0,2.0,20.0,0.0,61.0,8.0,80.0,9.0,75.0,13.0,Paleo
342,0,5.0,47.0,33257.73329679121,43751.81012469144,21.0,1.0,12.0,1.0,34.0,4.0,40.0,6.0,52.0,7.0,62.0,5.0,51.0,2.0,20.0,0.0,50.0,9.0,70.0,8.0,77.0,12.0,Paleo
343,0,6.0,48.0,23151.9797289888,40596.239027881704,21.0,1.0,8.0,1.0,32.0,3.0,44.0,7.0,58.0,7.0,62.0,5.0,53.0,2.0,20.0,0.0,50.0,9.0,80.0,8.0,81.0,14.0,Paleo
344,0,5.0,49.0,29801.021433507576,37218.560537362166,25.0,1.0,17.0,1.0,38.0,3.0,36.0,7.0,58.0,7.0,62.0,5.0,49.0,2.0,20.0,0.0,61.0,8.0,80.0,8.0,79.0,14.0,Encompassing
345,0,5.0,39.0,36974.1621539556,44574.75390407193,18.0,1.0,8.0,1.0,18.0,3.0,36.0,6.0,48.0,6.0,59.0,4.0,37.0,1.0,20.0,0.0,44.0,8.0,60.0,7.0,74.0,13.0,History
346,0,0.0,0.0,0.0,50685.532521152156,,,,,,,,,,,,,,,,,,,,,,,History
347,0,5.0,46.0,34974.078816146415,40603.861452012934,21.0,1.0,12.0,1.0,32.0,3.0,40.0,6.0,52.0,7.0,62.0,5.0,51.0,2.0,20.0,0.0,61.0,7.0,80.0,8.0,74.0,13.0,Encompassing
348,0,5.0,51.0,39370.14381029279,41741.65294102165,29.0,1.0,17.0,1.0,37.0,3.0,40.0,7.0,58.0,6.0,62.0,4.0,56.0,2.0,20.0,0.0,61.0,8.0,80.0,7.0,81.0,13.0,Paleo
349,0,5.0,50.0,28872.47607017639,39569.95157993304,25.0,1.0,17.0,1.0,38.0,3.0,44.0,6.0,61.0,7.0,62.0,5.0,44.0,2.0,20.0,0.0,56.0,9.0,80.0,9.0,81.0,13.0,Paleo
350,0,6.0,48.0,27327.69676786501,35585.12127692678,25.0,1.0,12.0,2.0,34.0,4.0,40.0,6.0,52.0,7.0,62.0,6.0,49.0,2.0,20.0,0.0,61.0,9.0,80.0,9.0,83.0,13.0,Encompassing
351,0,4.0,43.0,34763.0843533656,39099.44586803568,21.0,0.0,8.0,1.0,24.0,3.0,44.0,6.0,52.0,6.0,55.0,3.0,44.0,1.0,20.0,0.0,50.0,8.0,60.0,6.0,77.0,11.0,Paleo
352,0,5.0,41.0,26516.619576793197,32190.403468822085,18.0,1.0,8.0,1.0,24.0,3.0,44.0,6.0,48.0,6.0,55.0,3.0,40.0,1.0,0.0,0.0,56.0,8.0,60.0,7.0,75.0,12.0,Encompassing
353,0,5.0,39.0,30251.01409637461,33934.07085674366,18.0,1.0,8.0,1.0,22.0,3.0,40.0,7.0,52.0,6.0,52.0,3.0,33.0,1.0,0.0,0.0,50.0,8.0,60.0,7.0,75.0,13.0,Paleo
354,0,5.0,41.0,25913.755347043174,28291.566582984575,18.0,0.0,8.0,1.0,24.0,3.0,36.0,7.0,48.0,7.0,55.0,4.0,37.0,1.0,20.0,0.0,50.0,8.0,60.0,8.0,77.0,14.0,Encompassing
355,0,4.0,42.0,31070.11385307359,38366.148092130104,21.0,1.0,8.0,1.0,26.0,3.0,36.0,5.0,52.0,6.0,52.0,3.0,42.0,1.0,0.0,0.0,50.0,7.0,60.0,6.0,77.0,11.0,Paleo
356,0,5.0,44.0,28510.815505971,37538.25459698255,21.0,1.0,12.0,1.0,26.0,3.0,40.0,6.0,48.0,6.0,59.0,3.0,44.0,1.0,20.0,0.0,56.0,8.0,60.0,7.0,79.0,12.0,Paleo
357,0,5.0,44.0,24934.247449663177,28591.861427639975,21.0,1.0,8.0,1.0,30.0,3.0,36.0,6.0,48.0,6.0,59.0,4.0,42.0,1.0,20.0,0.0,61.0,8.0,60.0,7.0,77.0,12.0,Encompassing
358,0,4.0,43.0,24422.61030035941,34750.47545570964,21.0,1.0,8.0,1.0,29.0,3.0,40.0,6.0,48.0,6.0,52.0,3.0,47.0,1.0,0.0,0.0,56.0,8.0,60.0,6.0,74.0,11.0,Encompassing
359,0,5.0,42.0,31494.202164658796,39076.987371510346,21.0,1.0,8.0,1.0,28.0,3.0,40.0,6.0,48.0,6.0,59.0,4.0,40.0,1.0,0.0,0.0,56.0,8.0,60.0,7.0,74.0,12.0,Paleo
360,0,4.0,38.0,27877.78031139301,35363.639998578714,14.0,0.0,8.0,1.0,18.0,2.0,44.0,6.0,48.0,6.0,52.0,3.0,33.0,1.0,20.0,0.0,50.0,7.0,60.0,6.0,72.0,10.0,Encompassing
361,0,5.0,59.0,26282.211162484804,31296.240670576808,43.0,1.0,42.0,1.0,45.0,3.0,52.0,6.0,58.0,7.0,72.0,4.0,63.0,2.0,20.0,0.0,61.0,8.0,80.0,7.0,87.0,12.0,Encompassing
362,0,4.0,39.0,34585.260683150394,36367.287628177444,18.0,0.0,8.0,1.0,20.0,3.0,40.0,6.0,48.0,6.0,52.0,3.0,30.0,1.0,20.0,0.0,50.0,7.0,60.0,6.0,77.0,11.0,Encompassing
363,0,7.0,70.0,8109.159750005398,11316.222297859797,71.0,3.0,58.0,2.0,57.0,5.0,64.0,8.0,61.0,8.0,79.0,7.0,79.0,5.0,40.0,1.0,78.0,11.0,80.0,11.0,89.0,17.0,Encompassing
364,0,7.0,68.0,9409.492563119971,12733.328586284013,71.0,3.0,54.0,2.0,54.0,5.0,60.0,8.0,61.0,8.0,86.0,7.0,70.0,5.0,20.0,1.0,72.0,11.0,80.0,11.0,89.0,16.0,Encompassing
365,0,7.0,70.0,8926.648579473593,14309.823172637029,75.0,3.0,54.0,2.0,54.0,5.0,60.0,8.0,61.0,9.0,79.0,7.0,77.0,5.0,80.0,1.0,78.0,11.0,80.0,11.0,91.0,16.0,Encompassing
366,0,6.0,59.0,11099.434171064366,36035.073728287076,43.0,1.0,46.0,1.0,45.0,4.0,52.0,7.0,58.0,7.0,72.0,5.0,63.0,2.0,20.0,0.0,61.0,9.0,80.0,8.0,89.0,14.0,Encompassing
367,0,8.0,65.0,13264.642483957814,14554.769221962846,68.0,3.0,54.0,2.0,51.0,5.0,56.0,9.0,61.0,9.0,76.0,8.0,63.0,5.0,20.0,1.0,67.0,11.0,80.0,12.0,89.0,19.0,Encompassing
368,0,4.0,35.0,36950.713664937575,39306.522052530585,14.0,0.0,8.0,1.0,18.0,2.0,44.0,6.0,48.0,6.0,41.0,3.0,21.0,1.0,0.0,0.0,44.0,7.0,50.0,6.0,72.0,9.0,Encompassing
369,0,5.0,53.0,16728.02995074301,31838.327551595412,25.0,1.0,29.0,1.0,39.0,3.0,48.0,6.0,58.0,6.0,62.0,4.0,56.0,2.0,20.0,0.0,67.0,9.0,80.0,8.0,85.0,13.0,Encompassing
370,0,7.0,62.0,13417.246385290204,21364.021216681936,64.0,2.0,46.0,2.0,45.0,4.0,56.0,7.0,61.0,8.0,76.0,6.0,65.0,3.0,20.0,0.0,67.0,10.0,80.0,10.0,87.0,16.0,Encompassing
371,0,4.0,39.0,39163.02494732758,43645.0658432012,18.0,0.0,8.0,1.0,21.0,3.0,40.0,5.0,48.0,6.0,62.0,3.0,33.0,1.0,20.0,0.0,56.0,8.0,60.0,6.0,70.0,10.0,Paleo
372,0,5.0,36.0,39080.699905032,45716.44837619219,14.0,0.0,8.0,1.0,24.0,3.0,36.0,7.0,45.0,6.0,45.0,4.0,28.0,1.0,0.0,0.0,44.0,7.0,60.0,6.0,68.0,15.0,History
373,0,5.0,33.0,35801.3923281516,43206.01515068568,7.0,0.0,8.0,1.0,17.0,3.0,36.0,6.0,45.0,6.0,34.0,3.0,19.0,1.0,0.0,0.0,50.0,8.0,60.0,7.0,72.0,13.0,History
374,0,5.0,44.0,34633.99308210479,41220.89049336145,21.0,0.0,8.0,1.0,25.0,3.0,40.0,6.0,52.0,6.0,62.0,3.0,49.0,1.0,20.0,0.0,61.0,8.0,80.0,7.0,74.0,12.0,Encompassing
375,0,5.0,31.0,38192.0157395496,44604.212903205,7.0,0.0,8.0,1.0,18.0,2.0,32.0,6.0,42.0,6.0,31.0,3.0,14.0,1.0,0.0,0.0,44.0,7.0,60.0,7.0,68.0,14.0,History
376,0,3.0,32.0,43331.4249721662,47860.93370145286,7.0,0.0,8.0,1.0,12.0,2.0,32.0,5.0,45.0,5.0,48.0,3.0,16.0,1.0,20.0,0.0,44.0,7.0,50.0,6.0,72.0,6.0,History
377,0,5.0,43.0,36895.562226696,44783.39907741648,25.0,1.0,12.0,1.0,24.0,3.0,40.0,6.0,52.0,6.0,59.0,4.0,40.0,2.0,20.0,0.0,56.0,8.0,60.0,8.0,77.0,13.0,Paleo
378,0,5.0,45.0,36767.625494399974,48314.34631595858,21.0,1.0,12.0,1.0,30.0,3.0,40.0,7.0,48.0,7.0,55.0,4.0,44.0,1.0,20.0,0.0,56.0,8.0,60.0,7.0,83.0,14.0,Paleo
379,0,4.0,35.0,43735.9292932128,46580.22953091802,14.0,1.0,8.0,1.0,20.0,2.0,36.0,5.0,45.0,6.0,55.0,3.0,21.0,1.0,20.0,0.0,50.0,7.0,60.0,5.0,66.0,11.0,History
380,0,0.0,0.0,0.0,48799.41698095028,,,,,,,,,,,,,,,,,,,,,,,History
381,0,4.0,38.0,32047.04747393701,35447.64553647865,25.0,0.0,8.0,1.0,20.0,3.0,40.0,6.0,48.0,6.0,52.0,3.0,26.0,1.0,20.0,0.0,50.0,8.0,60.0,7.0,75.0,12.0,Encompassing
382,0,4.0,39.0,33886.881790217405,36645.32947437541,21.0,0.0,8.0,1.0,20.0,2.0,36.0,6.0,48.0,5.0,55.0,3.0,28.0,1.0,20.0,0.0,50.0,7.0,60.0,6.0,77.0,11.0,Encompassing
383,0,5.0,48.0,31593.207581335802,34749.62262639312,21.0,0.0,12.0,1.0,30.0,3.0,40.0,7.0,52.0,6.0,66.0,4.0,56.0,1.0,20.0,0.0,61.0,8.0,80.0,7.0,77.0,13.0,Encompassing
384,0,4.0,44.0,32592.322905408582,35092.113156551975,21.0,1.0,8.0,1.0,28.0,3.0,40.0,6.0,52.0,7.0,62.0,3.0,40.0,1.0,20.0,0.0,61.0,8.0,80.0,7.0,77.0,12.0,Encompassing
385,0,4.0,41.0,32409.027509928612,37793.5172413872,21.0,0.0,8.0,1.0,24.0,3.0,36.0,6.0,52.0,6.0,52.0,3.0,47.0,1.0,0.0,0.0,44.0,7.0,60.0,6.0,77.0,12.0,Encompassing
386,0,4.0,42.0,32568.1478956104,36185.64682518397,21.0,0.0,8.0,1.0,22.0,3.0,40.0,6.0,52.0,6.0,55.0,3.0,42.0,1.0,20.0,0.0,56.0,8.0,60.0,6.0,77.0,11.0,Encompassing
387,0,5.0,41.0,31232.9346841554,34408.11542792521,21.0,1.0,8.0,1.0,22.0,3.0,36.0,6.0,48.0,7.0,55.0,3.0,40.0,1.0,20.0,0.0,61.0,8.0,60.0,7.0,77.0,13.0,Encompassing
388,0,5.0,45.0,29941.576684617612,32311.94459798508,21.0,1.0,12.0,1.0,29.0,3.0,40.0,6.0,52.0,6.0,59.0,4.0,49.0,1.0,20.0,0.0,56.0,8.0,70.0,7.0,77.0,12.0,Encompassing
389,0,4.0,40.0,31672.91394177,34922.349549810715,18.0,1.0,8.0,1.0,21.0,3.0,40.0,6.0,48.0,6.0,55.0,3.0,35.0,1.0,20.0,0.0,56.0,8.0,60.0,6.0,77.0,11.0,Encompassing
390,0,4.0,51.0,31178.386418513997,34507.06163747581,25.0,0.0,17.0,1.0,39.0,3.0,40.0,6.0,61.0,6.0,62.0,3.0,53.0,1.0,20.0,0.0,61.0,7.0,80.0,7.0,81.0,12.0,Encompassing
391,0,7.0,57.0,30016.21096789021,32508.839377006443,36.0,2.0,42.0,2.0,45.0,4.0,56.0,7.0,58.0,7.0,69.0,7.0,58.0,3.0,20.0,0.0,67.0,9.0,80.0,10.0,81.0,17.0,Encompassing
392,0,7.0,56.0,31298.708867658574,35072.47883995594,25.0,2.0,33.0,2.0,45.0,4.0,60.0,7.0,58.0,9.0,66.0,7.0,56.0,3.0,20.0,1.0,61.0,10.0,80.0,11.0,87.0,16.0,Encompassing
393,0,6.0,59.0,34500.3539634474,39177.74359225427,43.0,1.0,50.0,2.0,46.0,4.0,48.0,7.0,61.0,7.0,66.0,6.0,58.0,3.0,20.0,1.0,61.0,9.0,80.0,10.0,91.0,15.0,Encompassing
